modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;124320,234;53,054;307,0705;25,194824;0,47489017;0,019777564
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;52786,08;24,51;599,6935;17,698284;0,7220842;0,03010782
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10489,298;1,679;608,165;2,5730047;1,5324626;0,015527204
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;161252,67;226,1515;0;27,8575;0,123180695;0,017275684
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9585,222;1,46925;666,143;2,959929;2,014585;0,0182187
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3450,6611;1,35625;571,7405;1,7605536;1,298104;0,019203106
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;181687,3;51,46725;364,325;26,505646;0,5150002;0,014301822
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;195597,36;226,1515;0;27,8575;0,123180695;0,014242268
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3915,6667;1,463;595,0353;2,4651055;1,6849661;0,024985816
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9027,92;1,3795;604,4728;1,5627514;1,132839;0,010368128
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9484,289;1,394;647,3585;1,9854732;1,4242992;0,012441966
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;13655,33;5,13525;615,16626;5,760328;1,1217229;0,029082295
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;185572,55;13,65075;5157,909;3,7737517;0,27645013;0,001591282
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;7863,2847;1,5775;694,43;3,0727606;1,9478673;0,020751262
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;171469,28;53,00825;307,883;25,186035;0,47513425;0,01442928
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;61299,37;35,59375;454,924;17,492744;0,4914555;0,026565094
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;238901,62;226,1515;0;27,8575;0,123180695;0,011660658
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;238901,62;226,1515;0;27,8575;0,123180695;0,011660658
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10213,162;1,465;670,812;2,4295046;1,6583649;0,014357688
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;238901,62;226,1515;0;27,8575;0,123180695;0,011660658
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;142196,72;82,46775;44191,598;13,461421;0,16323255;0,002304593
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6860,148;1,396;631,9615;1,9733683;1,4135876;0,014972715
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;192973,81;65,8085;72071,8;13,917531;0,2114853;0,001523219
