modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;61363,07;24,7525;527,0385;12,651667;0,5111268;0,018986959
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;182189,6;71,1215;21193,648;13,011911;0,18295328;0,003301459
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;7310,1377;1,763;434,6;3,6109488;2,0481842;0,030978948
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;151515,61;55,4035;258,378;24,365637;0,43978515;0,015811637
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;54750,652;12,481;505,5045;4,46363;0,357634;0,007463554
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;5962,2183;2,774;404,733;3,971747;1,4317762;0,03967958
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;3620,208;1,751;409,9695;3,4131422;1,9492531;0,044212237
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;101549,055;19,848;9249,017;3,6555965;0,18417959;0,001883947
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;14483,528;3,515;445,024;3,2611072;0,9277687;0,017223762
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;8382,916;3,376;426,3115;4,3721104;1,2950565;0,034572985
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;9527,334;1,8985;417,3055;3,0896015;1,6273909;0,022551196
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12073,576;1,981;550,367;2,6554542;1,3404615;0,015107338
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9799,508;1,6795;491,805;2,9694283;1,768043;0,020176096
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;35034,668;6,979;2303,816;1,7046347;0,244252;0,00293534
