modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;784,34753;3,3982868;0,3344015
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4910,687;1,9245;594,32526;53,940395;28,028265;0,49696606
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;809,8526;3,5087907;0,42553446
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;33130,684;5,14325;625,0687;144,40591;28,076782;0,36668587
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;971,1846;4,2077823;0,41405827
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;998,5957;4,326545;0,6211321
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;46417,37;21,05375;524,596;597,3308;28,371708;1,1561987
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;1131,2981;4,901495;0,7036737
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3705,3706;1,4105;599,8688;9,755714;6,9164934;0,10053231
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;62446,242;28,961;473,55176;847,7345;29,27159;1,2618523
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;1286,803;5,5752397;0,8003986
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;85419,195;20,5275;652,3162;960,475;46,78967;1,0446491
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;9574,328;3,50375;637,961;274,6803;78,39609;1,7217084
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;1594,1173;6,9067187;0,99154985
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;32442,746;17,31025;576,618;831,7812;48,05137;2,176929
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;1783,3579;7,7266283;0,76032317
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;1828,9944;7,924354;0,77978
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;144611,25;31,7445;38271,773;269,98105;8,504813;0,051197838
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10300,975;1,636;594,172;8,129748;4,9692836;0,050051723
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;1390,9786;6,026594;0,73088527
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;11211,737;1,79475;638,7195;8,129748;4,5297384;0,046194557
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;121280,734;44,29275;401,5915;492,0283;11,108551;0,3926907
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;83507,24;25,44425;569,97577;483,11676;18,987267;0,5415682
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;9094,166;2,014;609,72974;30,398209;15,093451;0,2001006
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;712,681;3,0877824;0,37447596
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;94517,22;17,57475;587,6132;490,9296;27,933802;0,4890061
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;784,34753;3,3982868;0,3344015
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;104868,76;23,17775;535,23724;399,68768;17,244455;0,36262348
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;296141,25;43,2325;33953,12;429,64737;9,938065;0,067589425
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;238690,83;44,877;27889,234;459,87054;10,247355;0,08884959
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;259276,06;40,89775;25044,771;448,2892;10,961219;0,08794748
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;1474,7473;6,389533;0,628749
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;53989,062;8,777;599,52875;317,6597;36,192284;0,52957094
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;1202,1288;5,208378;0,63165474
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;9830,491;1,64925;594,33;9,753267;5,913759;0,061832108
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;1251,2173;5,42106;0,5334484
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;60485,65;29,557;482,95325;945,9136;32,003033;1,4482293
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;43117,207;21,99625;534,5347;807,0444;36,69009;1,6652948
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;234552,62;230,80675;0;348,29675;1,5090406;0,14849408
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;160770,27;230,80675;0;359,8171;1,558954;0,22380824
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;57384,54;7,6815;4071,489;73,64653;9,58752;0,07507335
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;70570,15;41,8615;406,109;318,93875;7,618904;0,42735288
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4522,3354;1,701;613,492;138,21867;81,2573;1,2969443
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;103019,88;20,1675;600,3323;270,4313;13,409263;0,24804932
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;61567,816;7,582;1579,1348;128,348;16,927988;0,16591184
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;10070,947;1,5035;742,5062;8,129748;5,4072156;0,046466302
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;190314,22;230,80675;0;460,59174;1,995573;0,24201645
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;258577,83;40,833;45773,902;219,22191;5,3687434;0,030604042
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;84907,87;9,69625;4016,1497;125,00836;12,892445;0,09995123
