relevancia;persistencia;raciocinio;comparacoes;crencasAtivas;movimentacoes;utilidade;cpu;memoria
Customizado ; Reminiscente ; BBGP ;61294;37,616;396,669;18,385908;0,48877892;0,02817302
Customizado ; Obliterante ; BBGP ;3992,448;1,727;431,854;0,7222188;0,4181927;0,008689927
Customizado ; Obliterante ; BBGP ;4009,475;1,9155;413,624;2,06138;1,0761576;0,02530631
Customizado ; Reminiscente ; BBGP ;60303,844;38,0335;381,441;25,177313;0,6619773;0,039266996
Customizado ; Persistente ; BBGP ;129411,99;191,5375;0;34,825157;0,18181899;0,026910301
Customizado ; Reminiscente ; BBGP ;73715,38;44,7325;332,767;17,74538;0,39669997;0,02303307
Customizado ; Persistente ; BBGP ;124372,445;187,9185;0;26,481134;0,14091818;0,021291802
Customizado ; Obliterante ; BBGP ;3631,1646;1,838;408,1705;1,4187251;0,7718853;0,018394258
Customizado ; Reminiscente ; BBGP ;69515,39;37,2315;371,2915;20,962566;0,5630331;0,028626315
Customizado ; Obliterante ; BBGP ;3698,9565;1,8135;410,419;0,65084684;0,3588899;0,008340826
Customizado ; Persistente ; BBGP ;139293,17;201,6495;0;29,565872;0,14662011;0,021225642
Customizado ; Obliterante ; BBGP ;3458,689;1,596;423,52;0;0;0
Customizado ; Reminiscente ; BBGP ;86077,65;42,7095;372,275;20,07358;0,47000268;0,022353554
Customizado ; Persistente ; BBGP ;141361,39;196,1225;0;28,115366;0,14335614;0,019888999
Customizado ; Reminiscente ; BBGP ;64328,027;32,407;423,712;10,529151;0,32490358;0,015356418
Customizado ; Persistente ; BBGP ;136379,94;193,2635;0;25,92756;0,13415653;0,019011272
Customizado ; Obliterante ; BBGP ;3570,478;1,6915;409,589;0,17578445;0,10392223;0,00229293
Customizado ; Persistente ; BDI ;163592,66;197,4065;0;29,843588;0,15117835;0,018242622
Customizado ; Reminiscente ; BDI ;109360,45;34,2885;1832,5425;16,511787;0,48155466;0,01293157
Customizado ; Obliterante ; BDI ;6222,135;1,7295;415,695;0;0;0
Customizado ; Obliterante ; BDI ;5676,5757;1,598;419,017;0,1681812;0,1052448;0,001704525
Customizado ; Reminiscente ; BDI ;61515,027;19,2525;1569,631;10,597118;0,55042815;0,013724822
Customizado ; Persistente ; BDI ;197655,86;204,514;0;27,898977;0,13641597;0,014114926
Customizado ; Reminiscente ; BDI ;69254,68;21,0445;1549,086;13,99856;0,6651885;0,016518343
Customizado ; Persistente ; BDI ;142670,83;181,7075;0;27,775282;0,1528571;0,019468088
Customizado ; Obliterante ; BDI ;5849,4966;1,578;396,706;1,1520507;0,7300702;0,011735792
Customizado ; Persistente ; BDI ;171654,28;198,3625;0;29,919212;0,15083098;0,017429924
Customizado ; Obliterante ; BDI ;5578,2705;1,5375;426,217;0;0;0
Customizado ; Reminiscente ; BDI ;55570,17;14,581;1569,642;6,3668995;0,43665725;0,008933919
Customizado ; Obliterante ; BDI ;7820,584;2,0275;427,386;0,6618077;0,32641566;0,005471998
Customizado ; Persistente ; BDI ;174315,27;196,6095;0;28,237013;0,14361978;0,016198818
Customizado ; Reminiscente ; BDI ;90280,94;28,955;1928,8726;15,5109005;0,5356899;0,0141562
Customizado ; Persistente ; BDI ;166994,58;199,371;0;26,815792;0,13450196;0,01605788
Customizado ; Reminiscente ; BDI ;102340,26;30,9385;1845,6715;12,403964;0,40092325;0,01026844
Customizado ; Obliterante ; BDI ;5209,5107;1,5615;405,4135;0,101092696;0,06474076;0,001091284
Customizado ; Persistente ; BDI ;174425,14;205,773;0;31,153646;0,15139812;0,017860755
Customizado ; Obliterante ; BDI ;7790,5073;1,868;423,8945;0,61123335;0,32721272;0,00508114
Customizado ; Reminiscente ; BDI ;80812,55;21,0205;1733,148;11,292931;0,5372341;0,011506488
Customizado ; Persistente ; BDI ;193837,05;205,5615;0;30,076797;0,14631534;0,015516537
Customizado ; Obliterante ; BDI ;6776,649;1,7105;435,654;0,5787446;0,3383482;0,005198372
Customizado ; Reminiscente ; BDI ;131334,3;35,7805;1430,8185;4,244729;0,11863247;0,002914486
Customizado ; Persistente ; BDI ;161051,05;197,5845;0;28,828005;0,14590216;0,017899917
Customizado ; Reminiscente ; BDI ;83597,766;22,937;1968,685;15,419298;0,6722456;0,01492894
Customizado ; Obliterante ; BDI ;5989,2534;1,717;416,8185;1,6652211;0,9698434;0,016394105
Customizado ; Obliterante ; BDI ;6225,132;1,8145;428,227;0;0;0
Customizado ; Reminiscente ; BDI ;100083,516;26,014;1818,337;8,3246765;0,32000756;0,00703889
Customizado ; Persistente ; BDI ;167673,81;203,323;0;28,770494;0,14150143;0,01715861
Customizado ; Obliterante ; BDI ;6117,322;1,7055;415,6965;0,92522544;0,54249513;0,009005252
Customizado ; Persistente ; BDI ;149243,75;194,5385;0;24,355492;0,12519626;0,01631927
Customizado ; Reminiscente ; BDI ;66075,48;18,255;1618,7004;7,3546677;0,40288514;0,008940488
Customizado ; Persistente ; BDI ;193831,56;200,792;0;27,335888;0,13614032;0,014102909
Customizado ; Obliterante ; BDI ;7524,777;1,919;435,806;0,65340626;0,34049308;0,00549874
Customizado ; Reminiscente ; BDI ;94274,54;26,9735;2197,7715;10,611016;0,39338672;0,00912758
Customizado ; Persistente ; BDI ;167046,34;203,212;0;27,966843;0,13762397;0,016741967
Customizado ; Reminiscente ; BDI ;94763,484;29,459;2010,4365;12,369177;0,4198777;0,01076818
Customizado ; Obliterante ; BDI ;5651,9375;1,6455;410,791;0,9815695;0,5965175;0,010057222
Customizado ; Persistente ; BDI ;171007,42;194,417;0;26,251818;0,1350284;0,015351275
Customizado ; Obliterante ; BDI ;6976,2446;1,8615;415,7275;0,07640033;0,041042347;6,86E-04
Customizado ; Reminiscente ; BDI ;93210,586;25,2875;1703,471;6,1839924;0,2445474;0,005609303
Customizado ; Persistente ; BDI ;187698,23;197,8705;0;30,513494;0,15420942;0,016256675
Customizado ; Reminiscente ; BDI ;95489,24;30,161;1821,2104;13,843674;0,45899254;0,012175472
Customizado ; Obliterante ; BDI ;6589,1245;1,8535;407,263;1,0247295;0,55286187;0,009611266
Customizado ; Persistente ; BDI ;179122,25;200,5955;0;25,057865;0,12491738;0,013989254
Customizado ; Obliterante ; BDI ;5777,6157;1,618;414,376;0,1693099;0,10464147;0,001706516
Customizado ; Reminiscente ; BDI ;90236,09;26,203;1721,9535;10,031996;0,3828568;0,009335943
Customizado ; Persistente ; BDI ;160014,9;196,609;0;28,353212;0,14421117;0,017719107
Customizado ; Reminiscente ; BDI ;75592,25;18,9875;1781,9785;12,8510065;0,6768141;0,013757336
Customizado ; Obliterante ; BDI ;7222,453;1,8375;422,6825;0,31880957;0,1735018;0,002784539
Customizado ; Reminiscente ; BDI ;105190,766;26,8435;1351;10,769624;0,4012004;0,009072918
Customizado ; Obliterante ; BDI ;8266,752;2,0475;424,9765;1,3411485;0,6550176;0,010715029
Customizado ; Persistente ; BDI ;176548,78;192,149;0;27,92275;0,14531821;0,015815884
Customizado ; Reminiscente ; BDI ;81979,11;25,148;1765,9005;11,005135;0,43761468;0,011045105
Customizado ; Persistente ; BDI ;173895,42;206,759;0;29,935106;0,1447826;0,01721443
Customizado ; Obliterante ; BDI ;7028,8345;1,8035;441,702;0,58228165;0,322862;0,005087271
Customizado ; Persistente ; BDI ;157157,38;195,4115;0;25,614883;0,13108176;0,016298873
Customizado ; Obliterante ; BDI ;7081,559;1,9105;423,348;1,5776675;0,8257877;0,013943103
Customizado ; Reminiscente ; BDI ;105762,69;30,2635;2381,323;10,847745;0,35844317;0,008371729
Customizado ; Persistente ; BDI ;169456,86;200,6025;0;27,184654;0,13551503;0,016042227
Customizado ; Reminiscente ; BDI ;82525,01;21,2405;1939,0055;12,795147;0,60239387;0,012554715
Customizado ; Obliterante ; BDI ;7944,7593;1,9515;432,1665;1,5369439;0,78757054;0,012529682
Customizado ; Persistente ; BDI ;181721,5;201,569;0;32,070797;0,1591058;0,017648323
Customizado ; Reminiscente ; BDI ;120752,97;32,448;1790,4305;15,473337;0,47686565;0,011159412
Customizado ; Obliterante ; BDI ;7591,9;1,9445;434,731;0,5205571;0,26770744;0,004360063
Customizado ; Persistente ; BDI ;177804,94;192,2415;0;31,055174;0,1615425;0,017465867
Customizado ; Obliterante ; BDI ;7658,6865;1,9905;426,031;2,3357465;1,1734471;0,01959684
Customizado ; Reminiscente ; BDI ;147986,38;36,1375;1610,651;5,8098397;0,16077039;0,00354058
Customizado ; Obliterante ; BDI ;5759,602;1,563;421,05;0,14193702;0,090810634;0,001423627
Customizado ; Persistente ; BDI ;181145,25;204,5075;0;26,039268;0,12732671;0,0143748
Customizado ; Reminiscente ; BDI ;100829,4;31,1855;2355,089;11,264562;0,3612115;0,009056549
Customizado ; Persistente ; BDI ;158671,9;195,495;0;26,830105;0,1372419;0,01690917
Customizado ; Reminiscente ; BDI ;92916,02;28,7115;2151,5615;10,387199;0,36177835;0,009077209
Customizado ; Obliterante ; BDI ;6008,155;1,7475;416,9595;0,1550761;0,08874169;0,001523678
Customizado ; Reminiscente ; BDI ;74532,734;17,857;1431,858;15,0061035;0,8403485;0,016889006
Customizado ; Obliterante ; BDI ;6291,643;1,691;420,233;1,8593968;1,0995842;0,017718712
Customizado ; Persistente ; BDI ;171651,66;191,557;0;28,154324;0,14697622;0,016402012
Customizado ; Persistente ; BDI ;189311,3;204,066;0;25,13971;0,12319402;0,013279561
Customizado ; Reminiscente ; BDI ;96269,734;27,928;1280,9465;5,104442;0,18277149;0,004679574
Customizado ; Obliterante ; BDI ;7613,4937;2,1185;431,976;0,4545524;0,21456333;0,003809124
Customizado ; Reminiscente ; BDI ;81092,35;29,096;1289,415;12,603312;0,43316302;0,013409704
Customizado ; Obliterante ; BDI ;6344,1904;1,8975;413,525;2,0221784;1,0657066;0,019296626
Customizado ; Persistente ; BDI ;176339,6;199,499;0;29,539133;0,14806658;0,016751276
Customizado ; Persistente ; BDI ;171494,89;197,8465;0;31,168333;0,15753795;0,018174496
Customizado ; Reminiscente ; BDI ;91084,73;26,6685;1679,474;9,110401;0,34161654;0,008444982
Customizado ; Obliterante ; BDI ;5931,9053;1,6085;422,8885;0;0;0
Customizado ; Obliterante ; BDI ;6195,2183;1,7925;422,105;1,2379341;0,69061875;0,011884621
Customizado ; Reminiscente ; BDI ;94311,92;28,5895;1856,611;11,998651;0,4196873;0,010629749
Customizado ; Persistente ; BDI ;172020,94;203,537;0;27,920704;0,13717753;0,016230991
Customizado ; Obliterante ; BDI ;6376,8545;1,695;410,2595;1,6226522;0,9573169;0,015484136
Customizado ; Reminiscente ; BDI ;117813,33;36,901;668,8325;8,930867;0,24202235;0,007173292
Customizado ; Persistente ; BDI ;149737,84;181,5685;0;31,212555;0,17190513;0,0208448
Customizado ; Obliterante ; BDI ;6448,6606;1,881;408,767;1,3263814;0,70514697;0,012588647
Customizado ; Reminiscente ; BDI ;87789,24;24,214;695,5055;4,055584;0,16748922;0,004280557
Customizado ; Persistente ; BDI ;176997,8;196,126;0;30,15654;0,15376104;0,017037805
Customizado ; Obliterante ; BDI ;6200,15;1,6545;422,5875;0;0;0
Customizado ; Reminiscente ; BDI ;90332,49;24,224;1577,791;6,654175;0,27469346;0,006270992
Customizado ; Persistente ; BDI ;189843,44;196,943;0;24,769144;0,1257681;0,013047142
Customizado ; Reminiscente ; BDI ;106712,65;31,5275;1940,336;12,384301;0,39280948;0,00981977
Customizado ; Obliterante ; BDI ;7330,4565;1,963;417,116;0;0;0
Customizado ; Persistente ; BDI ;183079,1;199,737;0;29,308863;0,14673728;0,016008852
Customizado ; Persistente ; BDI ;160393,33;188,0865;0;24,75247;0,13160153;0,015432357
Customizado ; Reminiscente ; BDI ;106416,945;27,0885;1602,9456;11,607944;0,42851925;0,00948002
Customizado ; Obliterante ; BDI ;5906,6777;1,6285;414,556;2,0224526;1,2419113;0,020119425
Customizado ; Reminiscente ; BDI ;34510,566;6,662;991,963;3,8196645;0,573351;0,008597001
Customizado ; Persistente ; BDI ;175013,8;206,1265;0;24,35758;0,118168116;0,013917521
Customizado ; Obliterante ; BDI ;5912,0894;1,5615;432,0425;0;0;0
Customizado ; Reminiscente ; BDI ;98770,78;30,916;664,307;6,6824584;0,21614887;0,00633926
Customizado ; Obliterante ; BDI ;6802,8354;1,859;436,279;1,0506107;0,5651483;0,009409332
Customizado ; Persistente ; BDI ;183907,58;207,3675;0;31,615988;0,15246357;0,017191237
Customizado ; Obliterante ; BDI ;6079,0376;1,6355;425,432;0,23430462;0,14326178;0,002267459
Customizado ; Reminiscente ; BDI ;75788,695;18,772;1810,445;8,25911;0,4399697;0,008796288
Customizado ; Persistente ; BDI ;163966,1;201,1655;0;26,864342;0,13354349;0,016384084
Customizado ; Obliterante ; BDI ;6669,905;1,726;423,8345;0,8091867;0,46882197;0,007418117
Customizado ; Persistente ; BDI ;165202,97;193,2765;0;30,763546;0,15916857;0,018621666
Customizado ; Reminiscente ; BDI ;95631,29;24,8885;1622,1655;11,382215;0,45732826;0,010176052
Customizado ; Reminiscente ; BDI ;115032,26;29,787;1495,415;5,74953;0,19302145;0,004423178
Customizado ; Persistente ; BDI ;154876,1;192,858;0;29,392082;0,15240271;0,018977804
Customizado ; Obliterante ; BDI ;7102,5073;1,9335;416,963;0,73990875;0,38267842;0,00656405
Customizado ; Persistente ; BDI ;153370,23;190,767;0;27,8129;0,14579514;0,018134484
Customizado ; Obliterante ; BDI ;6767,641;1,6865;417,0995;2,289184;1,357358;0,020927507
Customizado ; Reminiscente ; BDI ;108404,49;27,575;1576,1176;8,903055;0,32286692;0,007170303
Customizado ; Obliterante ; BDI ;6422,3936;1,818;420,4085;1,4481103;0,7965404;0,013627377
Customizado ; Persistente ; BDI ;151271,45;195,8985;0;29,480736;0,15048985;0,01948863
Customizado ; Reminiscente ; BDI ;78573,945;20,6305;1441,0446;11,570257;0,56083256;0,012443226
Customizado ; Persistente ; BDI ;155172,92;196,924;0;34,43832;0,17488128;0,022193512
Customizado ; Reminiscente ; BDI ;99866,61;29,751;1636,9045;13,326535;0,44793573;0,011465102
Customizado ; Obliterante ; BDI ;6177,2256;1,672;422,001;2,363983;1,4138653;0,022736646
Customizado ; Reminiscente ; BDI ;100411,94;27,8755;1884,9005;13,339243;0,47852927;0,011184922
Customizado ; Persistente ; BDI ;173365,9;207,069;0;31,93766;0,15423681;0,018422112
Customizado ; Obliterante ; BDI ;8498,172;2,034;433,34;0,6343874;0,31189156;0,004943957
Customizado ; Reminiscente ; BDI ;16098,084;3,9315;671,4195;0,566988;0,14421672;0,002485451
Customizado ; Obliterante ; BDI ;5264,795;1,524;404,29;0;0;0
Customizado ; Persistente ; BDI ;184937,22;190,168;0;23,226753;0,122138076;0,012559264
Customizado ; Persistente ; BDI ;169052,06;196,032;0;31,07647;0,15852754;0,01838278
Customizado ; Obliterante ; BDI ;6902,5093;1,949;439,904;2,0204802;1,0366753;0,017877905
Customizado ; Reminiscente ; BDI ;84885,89;25,076;1979,657;12,162385;0,48502094;0,01161836
Customizado ; Obliterante ; BDI ;6726,6846;1,7655;427,611;0,3092901;0,17518556;0,002811014
Customizado ; Persistente ; BDI ;193712,6;208,9435;0;26,340355;0,1260645;0,013597647
Customizado ; Reminiscente ; BDI ;74437,59;24,265;1473,7245;11,415739;0,47046113;0,012801524
Customizado ; Obliterante ; BDI ;7218,398;1,9135;415,108;0,49134922;0,25678036;0,004321652
Customizado ; Reminiscente ; BDI ;89612,984;24,6875;1630,684;12,055747;0,48833406;0,011381955
Customizado ; Persistente ; BDI ;173302,25;199,453;0;28,116096;0,14096603;0,016223734
Customizado ; Persistente ; BDI ;163119,66;196,7395;0;28,733822;0,1460501;0,01761518
Customizado ; Obliterante ; BDI ;7277,2935;2,037;423,8255;1,3019397;0,6391457;0,011305928
Customizado ; Reminiscente ; BDI ;110840,305;26,8365;1559,4615;9,23039;0,34394908;0,007300506
Customizado ; Persistente ; BDI ;175344,77;201,8255;0;29,788195;0,14759381;0,016988358
Customizado ; Obliterante ; BDI ;6844,818;1,8975;423,4575;0,7541508;0,39744443;0,006806788
Customizado ; Reminiscente ; BDI ;84872,21;23,3235;1611,149;8,859455;0,379851;0,008773153
Customizado ; Reminiscente ; BDI ;77378,33;18,0735;1504,462;6,0367293;0,33400998;0,006531635
Customizado ; Persistente ; BDI ;159340,28;196,3235;0;27,908346;0,14215489;0,017514935
Customizado ; Obliterante ; BDI ;5965,628;1,577;414,005;0,33507022;0,21247318;0,003315663
Customizado ; Persistente ; BDI ;162506,6;200,9235;0;28,57065;0,14219667;0,017581224
Customizado ; Obliterante ; BDI ;6170,089;1,618;424,8845;0,9178619;0,5672817;0,008809556
Customizado ; Reminiscente ; BDI ;86496,17;21,9455;1517,257;8,036913;0,36622146;0,007904999
Customizado ; Obliterante ; BDI ;6323,6367;1,751;426,754;0,3322451;0,18974592;0,003136999
Customizado ; Reminiscente ; BDI ;119268,05;31,483;1395,355;4,617628;0,14667052;0,003466126
Customizado ; Persistente ; BDI ;167538,11;198,992;0;30,118061;0,15135312;0,017976843
Customizado ; Persistente ; BDI ;162150,1;195,479;0;26,662918;0,13639787;0,016443357
Customizado ; Reminiscente ; BDI ;108828,76;26,3085;1665,407;8,9018345;0,33836344;0,007094066
Customizado ; Obliterante ; BDI ;6059,301;1,6265;416,484;1,7079012;1,0500469;0,016704595
Customizado ; Persistente ; BDI ;156868,5;194,98;0;30,020948;0,15396938;0,019137653
Customizado ; Reminiscente ; BDI ;97724,67;29,5165;1803,986;15,239823;0,5163154;0,013164501
Customizado ; Obliterante ; BDI ;6352,039;1,601;412,197;0,9966725;0,62253124;0,009515674
Customizado ; Obliterante ; BDI ;7407,0625;1,92;417,9395;2,6235354;1,3664247;0,022643121
Customizado ; Reminiscente ; BDI ;91650,76;27,9255;1987,988;11,199004;0,40103146;0,01004119
Customizado ; Persistente ; BDI ;179676,7;194,3155;0;29,377914;0,15118667;0,016350431
Customizado ; Reminiscente ; BDI ;105099,83;29,673;1274,818;8,384067;0,28254867;0,007114305
Customizado ; Persistente ; BDI ;167415,64;198,435;0;28,61455;0,14420113;0,017091922
Customizado ; Obliterante ; BDI ;6401,569;1,698;423,79;0,7797989;0,45924556;0,007329303
Customizado ; Reminiscente ; BDI ;102455,81;29,753;1770,207;10,77177;0,36203977;0,00896468
Customizado ; Obliterante ; BDI ;7136,454;1,817;418,4695;2,0207863;1,1121553;0,017849656
Customizado ; Persistente ; BDI ;166069,5;195,917;0;28,07034;0,14327669;0,016902767
Customizado ; Persistente ; BDI ;167750,17;195,083;0;27,935709;0,1431991;0,016653161
Customizado ; Reminiscente ; BDI ;104623,47;30,9965;1512,676;14,515987;0,46831053;0,012121887
Customizado ; Obliterante ; BDI ;6764,4604;1,869;411,187;1,6506062;0,8831494;0,01517613
Customizado ; Persistente ; BDI ;153528,52;189,6105;0;32,48754;0,1713383;0,021160591
Customizado ; Reminiscente ; BDI ;99614,484;27,707;1768,8564;11,591637;0,4183649;0,009881787
Customizado ; Obliterante ; BDI ;5947,7236;1,706;407,526;1,4488136;0,84924597;0,014454914
Customizado ; Persistente ; BDI ;161043,75;185,9245;0;24,847221;0,13364145;0,015428864
Customizado ; Obliterante ; BDI ;6582,694;1,95;420,804;0,1672773;0,08578323;0,001550194
Customizado ; Reminiscente ; BDI ;90448,7;24,5855;1588,5165;13,077395;0,53191495;0,012298428
Customizado ; Reminiscente ; BDI ;81758,29;22,0305;1907,601;6,8771677;0,31216574;0,006820267
Customizado ; Obliterante ; BDI ;6464,4443;1,7145;423,8685;0,8096183;0,47221833;0,007564314
Customizado ; Persistente ; BDI ;177722,61;199,5765;0;24,825373;0,12439025;0,013968607
Customizado ; Reminiscente ; BDI ;101594,58;28,569;2508,6636;12,815787;0,4485907;0,010116565
Customizado ; Persistente ; BDI ;175280,98;198,9845;0;28,042023;0,14092566;0,015998324
Customizado ; Obliterante ; BDI ;6575,905;1,7305;420,556;0,34591863;0,19989519;0,003208457
Customizado ; Reminiscente ; BDI ;84547,79;26,603;1998,8035;12,915662;0,48549643;0,012355248
Customizado ; Obliterante ; BDI ;6050,3257;1,5775;443,8245;0;0;0
Customizado ; Persistente ; BDI ;202916,22;212,984;0;25,330849;0,11893311;0,012483403
Customizado ; Obliterante ; BDI ;8614,708;2,173;432,6465;1,4431455;0,66412586;0,011151581
Customizado ; Persistente ; BDI ;160548,89;203,109;0;29,842794;0,14692995;0,01858798
Customizado ; Reminiscente ; BDI ;121993,71;30,8345;1286,0105;9,695649;0,3144416;0,007189748
Customizado ; Reminiscente ; BDI ;86892,87;25,421;1750,759;8,224038;0,32351357;0,007877397
Customizado ; Obliterante ; BDI ;7344,935;1,9225;433,107;0,58049667;0,30194885;0,004971706
Customizado ; Persistente ; BDI ;155913,19;201,151;0;28,73877;0,14287162;0,018432546
Customizado ; Obliterante ; BDI ;7079,989;1,802;435,501;0;0;0
Customizado ; Persistente ; BDI ;180300,38;209,4485;0;31,559639;0,15067971;0,017503923
Customizado ; Reminiscente ; BDI ;99284,96;24,9535;1695,452;9,524952;0,38170806;0,008194248
Customizado ; Persistente ; BDI ;179458,94;208,453;0;32,34275;0,15515608;0,01802237
Customizado ; Obliterante ; BDI ;7388,6826;1,9105;438,886;0;0;0
Customizado ; Reminiscente ; BDI ;98167,62;29,9455;2189,369;15,285604;0,51044744;0,012731498
Customizado ; Obliterante ; BDI ;6695,891;1,6925;432,6655;0,2606542;0,15400544;0,002364737
Customizado ; Reminiscente ; BDI ;85418,54;29,1815;1895,695;12,747909;0,436849;0,012213509
Customizado ; Persistente ; BDI ;178328,58;206,456;0;29,027227;0,14059766;0,016277384
Customizado ; Reminiscente ; BDI ;97068,64;28,4185;1546,422;13,819899;0,48629937;0,012280768
Customizado ; Obliterante ; BDI ;6507,6797;1,833;432,762;2,5639913;1,3987951;0,023663318
Customizado ; Persistente ; BDI ;166143,14;191,903;0;27,295496;0,1422359;0,016428903
Customizado ; Obliterante ; BDI ;7244,415;1,834;420,9195;0,8461682;0,46137854;0,007387787
Customizado ; Persistente ; BDI ;162342,25;203,7905;0;28,757439;0,14111276;0,017714081
Customizado ; Reminiscente ; BDI ;78587,58;22,4085;1428,181;11,031369;0,492285;0,011878369
Customizado ; Reminiscente ; BDI ;101719,56;30,1995;1759,1215;11,150231;0,3692191;0,009345536
Customizado ; Persistente ; BDI ;158060,1;190,212;0;32,035706;0,16842104;0,020268055
Customizado ; Obliterante ; BDI ;8012,4204;2,0565;427,3105;2,996003;1,4568456;0,024386445
Customizado ; Persistente ; BDI ;169882,34;187,4035;0;25,454206;0,13582566;0,014983432
Customizado ; Obliterante ; BDI ;6581,4243;1,757;405,645;0;0;0
Customizado ; Reminiscente ; BDI ;88720,055;25,39;1409,8475;8,063817;0,31759816;0,007842766
Customizado ; Reminiscente ; BDI ;103754,914;31,186;2120,204;12,911413;0,41401312;0,01033269
Customizado ; Obliterante ; BDI ;7118,359;1,838;436,8645;0,35163426;0,19131352;0,003061149
Customizado ; Persistente ; BDI ;177032,73;206,204;0;30,955406;0,1501203;0,017485695
Customizado ; Obliterante ; BDI ;6898,176;1,901;412,391;0,08268469;0,043495364;7,50E-04
Customizado ; Persistente ; BDI ;145954;189,299;0;30,08493;0,1589281;0,020612612
Customizado ; Reminiscente ; BDI ;116176,86;31,8425;1415,2875;8,700681;0,27324113;0,006675898
Customizado ; Obliterante ; BDI ;6012,054;1,6605;423,1525;0,89431906;0,5385842;0,008730534
Customizado ; Persistente ; BDI ;162020,38;192,4705;0;26,393139;0,13712822;0,016290013
Customizado ; Reminiscente ; BDI ;98682,75;25,844;1629,1625;10,474171;0,40528443;0,009110005
Customizado ; Obliterante ; BDI ;5811,093;1,6365;407,9325;2,6373637;1,611588;0,026665846
Customizado ; Reminiscente ; BDI ;76540,82;24,559;1756,437;16,090569;0,6551801;0,017098494
Customizado ; Persistente ; BDI ;153171,58;194,178;0;27,915577;0,14376283;0,018225037
Customizado ; Reminiscente ; BDI ;87284,734;26,255;2070,5125;11,323893;0,43130425;0,010486071
Customizado ; Persistente ; BDI ;189517,62;207,994;0;28,975847;0,13931097;0,015289263
Customizado ; Obliterante ; BDI ;6830,2056;1,775;435,879;0;0;0
Customizado ; Obliterante ; BDI ;7136,218;1,9525;429,6765;1,3892057;0,711501;0,012150859
Customizado ; Reminiscente ; BDI ;97650,625;30,6685;2018,2476;9,097083;0,29662627;0,007720312
Customizado ; Persistente ; BDI ;189242,6;198,186;0;27,481451;0,13866495;0,01452181
Customizado ; Obliterante ; BDI ;6449,6094;1,7035;416,518;1,9372655;1,1372266;0,018250626
Customizado ; Reminiscente ; BDI ;103875,53;32,2045;1565,4294;11,863359;0,36837584;0,00992502
Customizado ; Persistente ; BDI ;172389,08;197,8695;0;29,986198;0,15154533;0,017394489
Customizado ; Persistente ; BDI ;170993,89;198,973;0;31,720797;0,1594226;0,018550836
Customizado ; Reminiscente ; BDI ;80030,875;25,5435;1495,5125;18,179562;0,71170986;0,0191392
Customizado ; Obliterante ; BDI ;7587,7485;1,8985;419,5155;1,1637435;0,61298054;0,009876542
Customizado ; Reminiscente ; BDI ;80891,125;18,159;1564,097;8,164167;0,44959342;0,008457464
Customizado ; Obliterante ; BDI ;7205,9683;1,7085;421,268;0,4105583;0,24030337;0,003595507
Customizado ; Persistente ; BDI ;178024,47;186,3035;0;25,302628;0,13581403;0,014213005
Customizado ; Obliterante ; BDI ;5496,145;1,557;411,425;0,16369049;0,10513198;0,001703265
Customizado ; Persistente ; BDI ;162841,64;189,659;0;26,059118;0,13739985;0,016002737
Customizado ; Reminiscente ; BDI ;78922,69;24,2605;1540,476;12,563069;0,5178405;0,013318572
Customizado ; Reminiscente ; BDI ;125318,53;31,8945;1202,532;4,4361887;0,13908945;0,003229987
Customizado ; Persistente ; BDI ;179646,44;202,907;0;32,387028;0,15961513;0,018028205
Customizado ; Obliterante ; BDI ;6700,6553;1,593;428,603;0,39955524;0,25081936;0,003636722
Customizado ; Persistente ; BDI ;148412,14;196,7835;0;28,456877;0,14461008;0,019174226
Customizado ; Reminiscente ; BDI ;99301,88;29,594;1956,412;12,658098;0,42772517;0,010649049
Customizado ; Obliterante ; BDI ;6630,9204;1,8425;424,171;0,4906071;0,26627252;0,004512313
Customizado ; Persistente ; BDI ;186461,62;211,1675;0;25,608864;0,12127276;0,013734121
Customizado ; Obliterante ; BDI ;7126,1577;2,002;431,1215;0,8742668;0,43669668;0,007643948
Customizado ; Reminiscente ; BDI ;95901,22;26,7305;1614,295;12,163645;0,45504743;0,010856116
Customizado ; Reminiscente ; BDI ;74147,57;19,304;1467,9175;9,336745;0,48366892;0,010511187
Customizado ; Obliterante ; BDI ;5836,1655;1,5505;409,3675;0;0;0
Customizado ; Persistente ; BDI ;180359,72;202,0165;0;27,230305;0,13479248;0,015097776
Customizado ; Reminiscente ; BDI ;85229,28;20,151;1247,96;11,438017;0,5676154;0,01170622
Customizado ; Obliterante ; BDI ;6334,2466;1,589;429,2615;1,1439961;0,7199472;0,010765136
Customizado ; Persistente ; BDI ;161758,47;203,274;0;32,272633;0,1587642;0,019951124
Customizado ; Reminiscente ; BDI ;88439,57;29,5005;1714,793;14,443586;0,4896048;0,013679258
Customizado ; Persistente ; BDI ;160451,19;198,2015;0;30,445456;0,15360859;0,018974902
Customizado ; Obliterante ; BDI ;6524,896;1,856;417,0965;0,4721244;0,25437737;0,004414085
Customizado ; Reminiscente ; BDI ;123363,94;36,3675;1317,336;8,026728;0,22071156;0,005878781
Customizado ; Obliterante ; BDI ;7343,688;1,894;431,0695;1,8097059;0,9554941;0,015528114
Customizado ; Persistente ; BDI ;155727,42;202,5675;0;32,41821;0,16003658;0,020817276
Customizado ; Obliterante ; BDI ;5811,0435;1,727;424,01;2,297354;1,330257;0,022856643
