relevancia;persistencia;raciocinio;comparacoes;crencasAtivas;movimentacoes;utilidade;cpu;memoria
Customizado ; Obliterante ; SOAR ;4538,848;1,28975;476,48376;2,2115536;1,714715;0,023770727
Customizado ; Reminiscente ; SOAR ;53007,61;18,4045;400,39224;29,481918;1,6018865;0,051712204
Customizado ; Obliterante ; SOAR ;4265,9893;1,2535;471,77676;1,51305;1,2070602;0,016842062
Customizado ; Reminiscente ; SOAR ;59845,043;23,20925;406,651;24,347345;1,0490363;0,038095374
Customizado ; Persistente ; SOAR ;87143,51;185,13525;0;29,134668;0,15736964;0,033432975
Customizado ; Obliterante ; SOAR ;4619,103;1,28275;483,29825;1,6139543;1,2581986;0,017075112
Customizado ; Reminiscente ; SOAR ;63074,77;25,57;374,2235;23,160133;0,90575415;0,034662034
Customizado ; Persistente ; SOAR ;89558,805;177,93925;0;30,59862;0,17196104;0,034165956
Customizado ; Obliterante ; SOAR ;4512,529;1,28225;473,52924;1,399916;1,0917653;0,015137794
Customizado ; Persistente ; SOAR ;95661,38;178,4035;0;31,647985;0,17739554;0,033083346
Customizado ; Reminiscente ; SOAR ;55500,14;20,05925;395,3125;27,919128;1,3918331;0,04695979
Customizado ; Persistente ; SOAR ;98190,12;183,91576;0;31,336512;0,17038514;0,03191412
Customizado ; Reminiscente ; SOAR ;70639,08;24,02325;418,89325;27,078327;1,1271716;0,03618742
Customizado ; Obliterante ; SOAR ;5324,447;1,3745;503,05374;0,5420027;0,39432713;0,00523422
Customizado ; Reminiscente ; SOAR ;60500,414;26,30325;373,26074;22,937054;0,8720236;0,035709128
Customizado ; Obliterante ; SOAR ;4266,2095;1,28525;450,52725;2,1931355;1,7063884;0,02500302
Customizado ; Persistente ; SOAR ;92394,11;181,9985;0;28,170631;0,15478496;0,03048964
Customizado ; Persistente ; SOAR ;93837,62;178,394;0;33,835655;0,18966813;0,036057666
Customizado ; Obliterante ; SOAR ;4876,815;1,292;495,052;5,65681;4,3783355;0,05756199
Customizado ; Reminiscente ; SOAR ;57278,7;16,00475;428,325;26,463234;1,6534613;0,04298635
Customizado ; Reminiscente ; SOAR ;48727,34;17,0865;469,74176;24,07463;1,4089855;0,045062687
Customizado ; Persistente ; SOAR ;89171,15;173,4635;0;29,341255;0,16914944;0,032904427
Customizado ; Obliterante ; SOAR ;3972,73;1,23325;425,68274;3,4827268;2,8240232;0,042319737
Customizado ; Reminiscente ; SOAR ;46474,96;19,0725;441,26224;23,417702;1,2278255;0,0460185
Customizado ; Obliterante ; SOAR ;4254,295;1,27225;479,158;3,5052693;2,7551732;0,03874992
Customizado ; Persistente ; SOAR ;94408,88;185,12375;0;32,37046;0,1748585;0,034287516
Customizado ; Reminiscente ; SOAR ;80032,14;26,12;460,13324;22,880804;0,8759879;0,02703517
Customizado ; Obliterante ; SOAR ;4578,674;1,253;473,56274;2,7687037;2,2096598;0,029725298
Customizado ; Persistente ; SOAR ;95980,516;171,151;0;29,491991;0,17231563;0,030727062
Customizado ; Persistente ; SOAR ;102653,49;188,16824;0;29,25674;0,15548182;0,028500482
Customizado ; Reminiscente ; SOAR ;64123,035;23,5995;374,66876;20,20457;0,856144;0,029769639
Customizado ; Obliterante ; SOAR ;4713,4785;1,304;504,1035;1,7041531;1,3068658;0,017470406
Customizado ; Obliterante ; SOAR ;4687,6504;1,262;501,7735;2,2475345;1,7809308;0,023157604
Customizado ; Persistente ; SOAR ;100123,75;188,8705;0;33,993946;0,17998548;0,03395193
Customizado ; Reminiscente ; SOAR ;66819,11;23,786;400,34;27,333534;1,1491438;0,038594417
Customizado ; Reminiscente ; SOAR ;58654,87;22,2355;401,40924;21,352917;0,9603075;0,034072556
Customizado ; Obliterante ; SOAR ;4234,9673;1,254;484,1335;1,8431461;1,4698136;0,020307234
Customizado ; Persistente ; SOAR ;106891,71;185,369;0;28,027706;0,15119953;0,026220653
Customizado ; Obliterante ; SOAR ;4334,8716;1,2545;459,977;1,0340528;0,8242749;0,011573524
Customizado ; Reminiscente ; SOAR ;49735,82;18,8725;433,692;16,78505;0,88939196;0,03104161
Customizado ; Persistente ; SOAR ;101829,61;178,23026;0;24,686321;0,13850802;0,024242774
Customizado ; Persistente ; SOAR ;90985,24;187,33275;0;33,394974;0,17826554;0,036703724
Customizado ; Reminiscente ; SOAR ;58766,523;18,4565;444,27176;27,94746;1,5142341;0,0442142
Customizado ; Obliterante ; SOAR ;4406,444;1,253;492,15024;1,0539893;0,8411726;0,011299264
Customizado ; Persistente ; SOAR ;101994,73;190,99225;0;31,92914;0,16717505;0,0313047
Customizado ; Reminiscente ; SOAR ;51520,223;20,45825;381,77325;23,866974;1,1666186;0,04312948
Customizado ; Obliterante ; SOAR ;4436,716;1,287;492,2085;1,6301528;1,26663;0,017418396
Customizado ; Obliterante ; SOAR ;4558,932;1,28325;487,20526;2,6259792;2,0463505;0,02784417
Customizado ; Persistente ; SOAR ;99172,4;181,616;0;28,923035;0,15925378;0,0291644
Customizado ; Reminiscente ; SOAR ;65470,62;27,06325;417,04776;20,153805;0,74469274;0,028939527
Customizado ; Persistente ; SOAR ;107775,414;187,5875;0;31,274136;0,16671759;0,029017875
Customizado ; Reminiscente ; SOAR ;75426,05;29,432;405,60175;28,33088;0,96258765;0,035644367
Customizado ; Obliterante ; SOAR ;4279,227;1,25;479,9295;1,5756422;1,2605138;0,017355714
Customizado ; Reminiscente ; SOAR ;53488,805;20,1045;399,381;22,604128;1,1243317;0,03932342
Customizado ; Obliterante ; SOAR ;4282,653;1,24775;445,386;1,2582287;1,008398;0,014401956
Customizado ; Persistente ; SOAR ;96128,55;180,87675;0;28,654655;0,15842089;0,029808685
Customizado ; Reminiscente ; SOAR ;61104,93;22,1985;478,58975;23,505417;1,0588741;0,035673276
Customizado ; Persistente ; SOAR ;121076,35;189,51076;0;30,422945;0,16053413;0,025127074
Customizado ; Obliterante ; SOAR ;4757,373;1,27625;513,20276;2,2526762;1,7650744;0,022778694
Customizado ; Obliterante ; SOAR ;4469,136;1,272;509,0475;0,52411866;0,41204298;0,005482636
Customizado ; Persistente ; SOAR ;102866,945;188,19675;0;26,994143;0,14343576;0,026241805
Customizado ; Reminiscente ; SOAR ;67139,195;25,41275;399,965;22,737946;0,8947456;0,031962767
Customizado ; Persistente ; SOAR ;107865,586;188,057;0;30,406843;0,1616895;0,028189568
Customizado ; Reminiscente ; SOAR ;67640,38;27,0845;365,48776;24,348589;0,8989861;0,034151766
Customizado ; Obliterante ; SOAR ;4811,837;1,31225;494,007;0,40353468;0,30751356;0,004138008
Customizado ; Reminiscente ; SOAR ;36595,23;12,39175;529,412;21,051245;1,6988113;0,05025441
Customizado ; Obliterante ; SOAR ;4542,371;1,30275;489,68326;0,78660864;0,6038063;0,008333422
Customizado ; Persistente ; SOAR ;91435,51;182,031;0;29,91129;0,16431975;0,032712992
Customizado ; Obliterante ; SOAR ;4259,409;1,28575;466,40524;2,0328283;1,5810448;0,022780716
Customizado ; Persistente ; SOAR ;93199,51;185,258;0;33,771214;0,18229288;0,0362354
Customizado ; Reminiscente ; SOAR ;51628,39;23,86425;361,4405;26,582647;1,1139109;0,04811966
Customizado ; Obliterante ; SOAR ;4508,039;1,3055;494,2705;3,1431792;2,4076438;0,03325854
Customizado ; Reminiscente ; SOAR ;57814,973;24,371;369,149;30,472408;1,2503552;0,049543425
Customizado ; Persistente ; SOAR ;101413,74;184,56425;0;36,76297;0,19918792;0,03625048
Customizado ; Persistente ; SOAR ;98070,94;178,97775;0;26,999413;0,15085346;0,027530491
Customizado ; Reminiscente ; SOAR ;77265,914;28,13925;366,443;21,186636;0,75292116;0,026178854
Customizado ; Obliterante ; SOAR ;4586,951;1,26475;476,248;1,3280545;1,050053;0,014204655
Customizado ; Reminiscente ; SOAR ;77052,74;27,3965;412,77774;22,028765;0,80407226;0,027135532
Customizado ; Persistente ; SOAR ;95317,516;174,84476;0;27,936811;0,15978067;0,029309211
Customizado ; Obliterante ; SOAR ;4118,9346;1,22925;448,483;2,500309;2,0340118;0,02906064
Customizado ; Persistente ; SOAR ;100978,55;192,1185;0;33,06379;0,17210102;0,03274338
Customizado ; Obliterante ; SOAR ;4549,446;1,2965;499,52676;1,55588;1,2000617;0,016300961
Customizado ; Reminiscente ; SOAR ;62079,168;21,66375;436,391;27,782078;1,2824224;0,04181335
Customizado ; Obliterante ; SOAR ;5010,2656;1,28325;513,344;2,4443262;1,9047935;0,024096975
Customizado ; Persistente ; SOAR ;91916,65;183,025;0;32,58756;0,17804977;0,03545338
Customizado ; Reminiscente ; SOAR ;48161,055;15,15075;438,10324;21,047386;1,3891976;0,040058147
Customizado ; Persistente ; SOAR ;101497,016;185,5235;0;29,373232;0,15832621;0,028939996
Customizado ; Reminiscente ; SOAR ;57011,258;21,062;396,87775;23,12149;1,0977823;0,03791649
Customizado ; Obliterante ; SOAR ;4479,25;1,258;469,6875;0,290689;0,23107232;0,003167884
Customizado ; Reminiscente ; SOAR ;63416,457;23,1975;428,78775;28,73639;1,238771;0,042443942
Customizado ; Persistente ; SOAR ;90735,45;180,45274;0;33,65547;0,18650573;0,037091866
Customizado ; Obliterante ; SOAR ;4435,521;1,26775;503,15125;2,3933382;1,8878629;0,025280762
Customizado ; Persistente ; SOAR ;100573,99;180,32425;0;31,493086;0,17464699;0,03131335
Customizado ; Obliterante ; SOAR ;4527,772;1,28575;488,62875;3,4051533;2,6483788;0,036170933
Customizado ; Reminiscente ; SOAR ;61504,88;23,958;358,24374;25,733568;1,0741117;0,039536994
Customizado ; Reminiscente ; SOAR ;50001,145;16,859;502,92874;22,822807;1,3537463;0,041473065
Customizado ; Obliterante ; SOAR ;4997,3066;1,3175;486,973;0,14911251;0,11317837;0,001511219
Customizado ; Persistente ; SOAR ;100635,09;186,05875;0;31,233322;0,16786806;0,031036213
Customizado ; Persistente ; SOAR ;111905,37;181,23875;0;28,8595;0,15923472;0,025789203
Customizado ; Reminiscente ; SOAR ;61964,55;21,20925;414,1945;24,37026;1,1490393;0,036865156
Customizado ; Obliterante ; SOAR ;4686,761;1,28825;503,527;3,696028;2,8690302;0,038017035
Customizado ; Persistente ; SOAR ;104621,01;187,55;0;32,33408;0,17240244;0,030905915
Customizado ; Reminiscente ; SOAR ;49872,062;19,19025;431,47125;25,198421;1,3130846;0,0465029
Customizado ; Obliterante ; SOAR ;4268,533;1,28075;497,99774;1,5340947;1,1978096;0,016587479
Customizado ; Reminiscente ; SOAR ;56738,51;20,168;419,9465;25,487152;1,2637422;0,041824747
Customizado ; Persistente ; SOAR ;89788,13;181,25775;0;32,901306;0,18151669;0,036643267
Customizado ; Obliterante ; SOAR ;4199,38;1,23925;462,67776;2,3051505;1,8601176;0,026117258
Customizado ; Persistente ; SOAR ;107856,59;189,7105;0;27,62778;0,14563127;0,025615292
Customizado ; Reminiscente ; SOAR ;64117,598;22,16775;418,9695;21,48528;0,96921337;0,031453855
Customizado ; Obliterante ; SOAR ;4497,252;1,24075;489,48224;1,2604618;1,015887;0,013420484
Customizado ; Persistente ; SOAR ;102983,13;198,8315;0;27,439545;0,13800402;0,0266447
Customizado ; Reminiscente ; SOAR ;68134,984;22,84575;451,1065;22,965267;1,0052315;0,03161255
Customizado ; Obliterante ; SOAR ;4606,381;1,3005;514,05475;0,7977647;0,6134292;0,008184781
Customizado ; Persistente ; SOAR ;98626,7;188,71124;0;34,62106;0,1834605;0,03510313
Customizado ; Obliterante ; SOAR ;4161,9287;1,26125;467,52176;1,8624399;1,4766619;0,021075128
Customizado ; Reminiscente ; SOAR ;62149,39;26,823;362,47476;29,578672;1,1027354;0,04497006
Customizado ; Persistente ; SOAR ;94005,89;181,087;0;31,370766;0,17323588;0,033371065
Customizado ; Obliterante ; SOAR ;4577,4844;1,285;476,56775;1,5496963;1,2059894;0,016586423
Customizado ; Reminiscente ; SOAR ;34596,477;12,55625;490,453;22,74227;1,811231;0,0575739
